Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
delta_rise=0.0_fall=0.75,7.5,2.6100766272276377,forage_dynamic,7.651456799321159,2.427076062327871,4.224584737003343,0.5653360771877753,,
delta_rise=0.0_fall=0.75,7.5,2.6100766272276377,forage_phonologicaldynamicglobal,7.620931485824773,2.7634503396376258,5.193520064249357,1.942070783625451,-0.17637880656441554,0.3914583550021491
delta_rise=0.0_fall=0.75,7.5,2.6100766272276377,forage_phonologicaldynamiclocal,7.676951651565842,2.7527867983177896,5.558551745152843,2.0293926796287205,-0.29914853765834554,0.5720507036274676
delta_rise=0.0_fall=0.75,7.5,2.6100766272276377,forage_phonologicaldynamicswitch,7.6260368947003165,2.440328586303274,4.226174836741875,0.5657810295074767,-0.08333125156058738,0.4771777173352883
delta_rise=0.0_fall=1.0,6.46875,2.585831285583033,forage_dynamic,7.624102988915116,2.4096261555227376,4.141436639056684,0.5794002188195548,,
delta_rise=0.0_fall=1.0,6.46875,2.585831285583033,forage_phonologicaldynamicglobal,7.588701021564388,2.748936020203738,5.103007014396973,1.9604201530784096,-0.19539591604700174,0.4922851739759416
delta_rise=0.0_fall=1.0,6.46875,2.585831285583033,forage_phonologicaldynamiclocal,7.631711916278036,2.7397204068287087,5.4292335009238455,2.0321945698088357,-0.2322804684616173,0.4058574869016028
delta_rise=0.0_fall=1.0,6.46875,2.585831285583033,forage_phonologicaldynamicswitch,7.604576989596454,2.423457015651103,4.142810780003126,0.5799134477798938,-0.12347863770866642,0.6182496072215727
delta_rise=0.25_fall=0.0,11.09375,3.7943986265942065,forage_dynamic,7.782196663485405,2.3973704256414314,4.521809938679025,0.6436603243449216,,
delta_rise=0.25_fall=0.0,11.09375,3.7943986265942065,forage_phonologicaldynamicglobal,7.764541528831054,2.7362845923196972,5.4541079180932,1.905505853356393,-0.16605681623683188,0.3913562410360526
delta_rise=0.25_fall=0.0,11.09375,3.7943986265942065,forage_phonologicaldynamiclocal,7.850976027933619,2.731180531319361,6.4073225125866395,2.0801093697465722,-0.44707636739608986,0.7117688994552815
delta_rise=0.25_fall=0.0,11.09375,3.7943986265942065,forage_phonologicaldynamicswitch,7.757510403432579,2.405159253616396,4.522802486998902,0.6438660932302852,0.009895925546867435,0.19739295512932306
delta_rise=0.25_fall=0.25,10.5625,3.7243917288598953,forage_dynamic,7.755350873603551,2.39450433422502,4.484475859457046,0.6084379083674646,,
delta_rise=0.25_fall=0.25,10.5625,3.7243917288598953,forage_phonologicaldynamicglobal,7.7345101805828715,2.7341927622286333,5.4377131912899035,1.8967152802318972,-0.1791083271649937,0.4457811169478556
delta_rise=0.25_fall=0.25,10.5625,3.7243917288598953,forage_phonologicaldynamiclocal,7.812771747108443,2.728780927068755,6.326253536101701,2.075998444948914,-0.449173851910613,0.7536318293363868
delta_rise=0.25_fall=0.25,10.5625,3.7243917288598953,forage_phonologicaldynamicswitch,7.734704907609795,2.404732359952017,4.485566651464631,0.6086352241486498,-0.001210437405410927,0.13022402276191244
delta_rise=0.25_fall=0.5,9.25,3.0,forage_dynamic,7.6953102327884055,2.409729580146718,4.385501408968011,0.5589691271872995,,
delta_rise=0.25_fall=0.5,9.25,3.0,forage_phonologicaldynamicglobal,7.669253931567122,2.750125005102417,5.36373409548407,1.9065189622149574,-0.17399031878883106,0.39027513491395305
delta_rise=0.25_fall=0.5,9.25,3.0,forage_phonologicaldynamiclocal,7.733640409590191,2.740694447141676,6.1377831957768105,2.0572185170923336,-0.42500444324946984,0.7099616247992087
delta_rise=0.25_fall=0.5,9.25,3.0,forage_phonologicaldynamicswitch,7.67587155335049,2.4175857324007457,4.386714137480488,0.5591297563997764,-0.00188672566057169,0.13010676788623635
delta_rise=0.25_fall=0.75,7.96875,2.7327227150774007,forage_dynamic,7.664032371217955,2.431945117035546,4.280971590581965,0.5658245375422839,,
delta_rise=0.25_fall=0.75,7.96875,2.7327227150774007,forage_phonologicaldynamicglobal,7.6349775787546115,2.7668425331462534,5.249872755734079,1.922385265089135,-0.1870545112761954,0.4545937705644236
delta_rise=0.25_fall=0.75,7.96875,2.7327227150774007,forage_phonologicaldynamiclocal,7.6890245203311,2.7584064191963305,5.74610533807474,2.053382965739366,-0.3130988264376926,0.5505339265667943
delta_rise=0.25_fall=0.75,7.96875,2.7327227150774007,forage_phonologicaldynamicswitch,7.647704133375782,2.442797299658714,4.282400686674114,0.5663528898892618,-0.011408262030576849,0.13880200503270324
delta_rise=0.25_fall=1.0,6.78125,2.724132602774689,forage_dynamic,7.634764119326017,2.409786296835862,4.179212567744166,0.6033385273453429,,
delta_rise=0.25_fall=1.0,6.78125,2.724132602774689,forage_phonologicaldynamicglobal,7.600701630563959,2.748631207209174,5.1459367120607915,1.9578554739656284,-0.18377951733407552,0.4281004524864225
delta_rise=0.25_fall=1.0,6.78125,2.724132602774689,forage_phonologicaldynamiclocal,7.638542531238195,2.739610504351807,5.583083453177415,2.08376384722921,-0.2586786994130216,0.45015968986635313
delta_rise=0.25_fall=1.0,6.78125,2.724132602774689,forage_phonologicaldynamicswitch,7.626346372710464,2.423228855684291,4.180389055473412,0.6040783389776527,0.004483288824450538,0.1513419146855693
delta_rise=0.5_fall=0.0,12.21875,4.158833783345999,forage_dynamic,7.805595107925846,2.396366276967689,4.67939373215709,0.642650799623982,,
delta_rise=0.5_fall=0.0,12.21875,4.158833783345999,forage_phonologicaldynamicglobal,7.787531789898024,2.733929003057816,5.623239626458123,1.8696330666877157,-0.16740455568450957,0.4083743514032786
delta_rise=0.5_fall=0.0,12.21875,4.158833783345999,forage_phonologicaldynamiclocal,7.9063798234446665,2.727932135210501,6.981996736932479,2.1763939294868297,-0.5446245524538033,0.7928541990915368
delta_rise=0.5_fall=0.0,12.21875,4.158833783345999,forage_phonologicaldynamicswitch,7.782502345114727,2.401859478572244,4.680132238995166,0.6424936753749321,-0.014157331343322267,0.09661237830129858
delta_rise=0.5_fall=0.25,11.8125,4.1790960446010335,forage_dynamic,7.7855919408262135,2.3917664073614167,4.660617510972873,0.6371631533697224,,
delta_rise=0.5_fall=0.25,11.8125,4.1790960446010335,forage_phonologicaldynamicglobal,7.7660909263449245,2.731139915788141,5.630155876236149,1.866267365961493,-0.16805592527709576,0.39206368577365885
delta_rise=0.5_fall=0.25,11.8125,4.1790960446010335,forage_phonologicaldynamiclocal,7.879895340353502,2.725187045917167,6.966936346366009,2.196402429021895,-0.5349031486991861,0.7728208308831629
delta_rise=0.5_fall=0.25,11.8125,4.1790960446010335,forage_phonologicaldynamicswitch,7.767915456449176,2.4003733655623156,4.661382414367622,0.6369638052266676,-0.004787110883465673,0.10859256063765592
delta_rise=0.5_fall=0.5,10.65625,3.7216375344060575,forage_dynamic,7.723897841874792,2.426207822775049,4.567507296238571,0.6006637886917133,,
delta_rise=0.5_fall=0.5,10.65625,3.7216375344060575,forage_phonologicaldynamicglobal,7.6983031126286745,2.7666764121759986,5.571458366310114,1.8862558429359426,-0.17373320300975773,0.3915268246397528
delta_rise=0.5_fall=0.5,10.65625,3.7216375344060575,forage_phonologicaldynamiclocal,7.806937357834168,2.7625965318567722,6.875535354654577,2.2770060232333784,-0.5145866527528038,0.7227142652621422
delta_rise=0.5_fall=0.5,10.65625,3.7216375344060575,forage_phonologicaldynamicswitch,7.708842566664997,2.4316874888800757,4.568226003397617,0.6005521893510771,0.00566990336631598,0.14560978238536487
delta_rise=0.5_fall=0.75,9.53125,3.553030176834979,forage_dynamic,7.6834944422101765,2.450156397068528,4.460382151158074,0.5868601983892944,,
delta_rise=0.5_fall=0.75,9.53125,3.553030176834979,forage_phonologicaldynamicglobal,7.653757286286407,2.7867226728935304,5.46783440338868,1.9008439934147954,-0.18099008386868856,0.4193523193449938
delta_rise=0.5_fall=0.75,9.53125,3.553030176834979,forage_phonologicaldynamiclocal,7.737715208053502,2.7808516223371114,6.417033266244681,2.2049466825627633,-0.444875806061633,0.7299054859942399
delta_rise=0.5_fall=0.75,9.53125,3.553030176834979,forage_phonologicaldynamicswitch,7.673243965118281,2.4608365535331056,4.4614176916024695,0.5870610005573226,0.008879142233171435,0.1813185108895981
delta_rise=0.5_fall=1.0,8.5625,3.4994419197923547,forage_dynamic,7.64983871895336,2.4258366259736115,4.386033348257003,0.5848133911084195,,
delta_rise=0.5_fall=1.0,8.5625,3.4994419197923547,forage_phonologicaldynamicglobal,7.612614343795229,2.7660723057081085,5.404339690110672,1.9084409717795345,-0.17848032727102942,0.38783719267391115
delta_rise=0.5_fall=1.0,8.5625,3.4994419197923547,forage_phonologicaldynamiclocal,7.684704502675938,2.7619230818417626,6.252737994088783,2.2180410117505387,-0.35657222179640075,0.5587741006086566
delta_rise=0.5_fall=1.0,8.5625,3.4994419197923547,forage_phonologicaldynamicswitch,7.643426411635845,2.4383635017356857,4.386960877690773,0.5850488979629639,0.0152179016788775,0.16782962237603027
delta_rise=0.75_fall=0.0,12.96875,4.640072568128649,forage_dynamic,7.822391097898188,2.4045241031217697,4.7536580170525236,0.6582020157505396,,
delta_rise=0.75_fall=0.0,12.96875,4.640072568128649,forage_phonologicaldynamicglobal,7.808500689910339,2.740223555755066,5.68149357643585,1.8621360754662541,-0.1691611657018879,0.43705758108174775
delta_rise=0.75_fall=0.0,12.96875,4.640072568128649,forage_phonologicaldynamiclocal,7.940216063122316,2.734143114035149,7.305427149721323,2.2097182022673163,-0.5689312865417461,0.785268704029974
delta_rise=0.75_fall=0.0,12.96875,4.640072568128649,forage_phonologicaldynamicswitch,7.804003600767207,2.4085388223412405,4.7542590065072305,0.6577003548023048,-0.000533496555214374,0.12216315957670751
delta_rise=0.75_fall=0.25,12.53125,4.716887049474473,forage_dynamic,7.794580673602472,2.3934837092838386,4.724385043821203,0.6462494317163762,,
delta_rise=0.75_fall=0.25,12.53125,4.716887049474473,forage_phonologicaldynamicglobal,7.779241661890436,2.7323707923641543,5.685434954498259,1.8578370128041497,-0.17223222242378297,0.42889056712765905
delta_rise=0.75_fall=0.25,12.53125,4.716887049474473,forage_phonologicaldynamiclocal,7.907070665622044,2.7273826092038465,7.240494077900313,2.216858140273611,-0.5779354733810849,0.828879128638744
delta_rise=0.75_fall=0.25,12.53125,4.716887049474473,forage_phonologicaldynamicswitch,7.779069212946502,2.3995292869944245,4.725181572866973,0.6457725595509616,0.015570888094967913,0.19231124906032354
delta_rise=0.75_fall=0.5,11.5,4.451123453691214,forage_dynamic,7.730048565236649,2.429562143576,4.630614712765879,0.6057837224881176,,
delta_rise=0.75_fall=0.5,11.5,4.451123453691214,forage_phonologicaldynamicglobal,7.708324479429361,2.769690081603592,5.626666753531125,1.878005700040761,-0.17143156030861287,0.39321496867233535
delta_rise=0.75_fall=0.5,11.5,4.451123453691214,forage_phonologicaldynamiclocal,7.830382819476341,2.7682617994515644,7.124900849113508,2.292594227741569,-0.5645212074908069,0.8034059872085949
delta_rise=0.75_fall=0.5,11.5,4.451123453691214,forage_phonologicaldynamicswitch,7.7166182794397535,2.4322009752969804,4.631409110595413,0.6054612954196329,0.017645578815791856,0.1944253534220409
delta_rise=0.75_fall=0.75,10.3125,4.253215695212271,forage_dynamic,7.696445605165812,2.456711740099981,4.523093522295816,0.5838322037781927,,
delta_rise=0.75_fall=0.75,10.3125,4.253215695212271,forage_phonologicaldynamicglobal,7.6698507759083405,2.7922511132925165,5.530602875052027,1.892304296237981,-0.17937082046286304,0.4193073781503718
delta_rise=0.75_fall=0.75,10.3125,4.253215695212271,forage_phonologicaldynamiclocal,7.770879629705161,2.7898396391382696,6.687922000442551,2.258958678154491,-0.47647730839284114,0.7667065893114127
delta_rise=0.75_fall=0.75,10.3125,4.253215695212271,forage_phonologicaldynamicswitch,7.686883652430192,2.4641097592891743,4.524097791205109,0.5838782151513241,0.014185013870091983,0.195099722916563
delta_rise=0.75_fall=1.0,9.21875,4.2111041826936555,forage_dynamic,7.650897236255673,2.426354590284332,4.4330203345063355,0.5767513336824952,,
delta_rise=0.75_fall=1.0,9.21875,4.2111041826936555,forage_phonologicaldynamicglobal,7.615932568391972,2.767043600656286,5.456761920070268,1.8974649998240787,-0.18748740149271184,0.4413186157395194
delta_rise=0.75_fall=1.0,9.21875,4.2111041826936555,forage_phonologicaldynamiclocal,7.695534169133852,2.7645392855337754,6.475228662758333,2.2175744021388013,-0.3907473119011887,0.6002342125416245
delta_rise=0.75_fall=1.0,9.21875,4.2111041826936555,forage_phonologicaldynamicswitch,7.647911100699764,2.4372460722698897,4.433863658344244,0.5768638211409592,0.006756212116593153,0.13739046276112774
delta_rise=1.0_fall=0.0,14.125,4.9355217555999085,forage_dynamic,7.822539697575781,2.3940826587123656,4.845059458774681,0.7049886142809488,,
delta_rise=1.0_fall=0.0,14.125,4.9355217555999085,forage_phonologicaldynamicglobal,7.8151598548123085,2.732484007713687,5.7389052682953245,1.8558078434515826,-0.1605834065665483,0.43018524100965044
delta_rise=1.0_fall=0.0,14.125,4.9355217555999085,forage_phonologicaldynamiclocal,7.956274028523536,2.7216257865758484,7.705760860639911,2.5434248031507445,-0.6450429988787083,0.8650729294934589
delta_rise=1.0_fall=0.0,14.125,4.9355217555999085,forage_phonologicaldynamicswitch,7.802982391919961,2.400330560444398,4.846384891401396,0.7047089030667021,0.013956392762847592,0.1982031321686663
delta_rise=1.0_fall=0.25,13.78125,5.02950280221614,forage_dynamic,7.798613004468677,2.381916637063318,4.814699643760151,0.7087883091737942,,
delta_rise=1.0_fall=0.25,13.78125,5.02950280221614,forage_phonologicaldynamicglobal,7.791297555698879,2.723850641072792,5.738317599173071,1.8587886617193363,-0.15845908442774423,0.39721725213910364
delta_rise=1.0_fall=0.25,13.78125,5.02950280221614,forage_phonologicaldynamiclocal,7.92919035035681,2.714409636394498,7.627805833624486,2.5639500084607167,-0.642925995246155,0.8796431312939282
delta_rise=1.0_fall=0.25,13.78125,5.02950280221614,forage_phonologicaldynamicswitch,7.779791295024634,2.389616724066191,4.8162292751671805,0.708535510393191,0.003082155072143191,0.14984103252858283
delta_rise=1.0_fall=0.5,12.875,4.833153732295301,forage_dynamic,7.744990403446661,2.415743166524153,4.749046363214695,0.6794647383066861,,
delta_rise=1.0_fall=0.5,12.875,4.833153732295301,forage_phonologicaldynamicglobal,7.731326984352303,2.759399604106176,5.705915587174516,1.8630140330205398,-0.16868821602306208,0.42246021423102426
delta_rise=1.0_fall=0.5,12.875,4.833153732295301,forage_phonologicaldynamiclocal,7.865385230433309,2.754658369808616,7.5001492468451785,2.6022351949977645,-0.611213707340006,0.8234147873358617
delta_rise=1.0_fall=0.5,12.875,4.833153732295301,forage_phonologicaldynamicswitch,7.72698406875221,2.420824627163047,4.750733979920788,0.6794247189895719,-0.014895113988144592,0.09233387026544196
delta_rise=1.0_fall=0.75,11.6875,4.7791049109639765,forage_dynamic,7.703600789258613,2.437557520173394,4.6495763315461796,0.6849683194762849,,
delta_rise=1.0_fall=0.75,11.6875,4.7791049109639765,forage_phonologicaldynamicglobal,7.683122151239948,2.7780385546895614,5.624532020282656,1.871823745586394,-0.1676362651960684,0.3929990898004927
delta_rise=1.0_fall=0.75,11.6875,4.7791049109639765,forage_phonologicaldynamiclocal,7.793019311547081,2.769529326250149,7.040900918675117,2.3836278501374384,-0.48152861427076493,0.716078351400943
delta_rise=1.0_fall=0.75,11.6875,4.7791049109639765,forage_phonologicaldynamicswitch,7.70299140889607,2.452418806536363,4.651239169567872,0.6851039336387209,0.0015148723810912593,0.13351547240274722
delta_rise=1.0_fall=1.0,10.625,4.839615170651485,forage_dynamic,7.671535627130778,2.4142289166917954,4.577148193241699,0.6711531779658436,,
delta_rise=1.0_fall=1.0,10.625,4.839615170651485,forage_phonologicaldynamicglobal,7.644091067414985,2.7580664388830667,5.567236568125307,1.8676825629058729,-0.18042854690474253,0.44006401234696507
delta_rise=1.0_fall=1.0,10.625,4.839615170651485,forage_phonologicaldynamiclocal,7.72361231577895,2.7516156413909085,6.732819706414213,2.2224138496127512,-0.39821278362596907,0.5984342964911389
delta_rise=1.0_fall=1.0,10.625,4.839615170651485,forage_phonologicaldynamicswitch,7.673969765566533,2.428646435877903,4.57839831781795,0.6717238560330496,0.015542370337224687,0.16433672237305172
multimodal_alpha=0.0,1.4375,1.5995604865087159,forage_dynamic,7.5263483680207,2.3840241606663657,3.4009727840378945,0.65557389340648,,
multimodal_alpha=0.0,1.4375,1.5995604865087159,forage_phonologicaldynamicglobal,7.494852530402787,2.728914489140293,4.105906736876636,2.117747159003187,-0.15558339781961203,0.4217625426440726
multimodal_alpha=0.0,1.4375,1.5995604865087159,forage_phonologicaldynamiclocal,7.507785560034764,2.7309158609383086,4.062361594643458,2.12700260927894,-0.13561158850280491,0.396545556646039
multimodal_alpha=0.0,1.4375,1.5995604865087159,forage_phonologicaldynamicswitch,7.513945914751789,2.38492311712495,3.4012264767316434,0.6556682706209404,-0.9720578847242262,1.2873184913122375
multimodal_alpha=0.1,6.0,2.384848003542364,forage_dynamic,7.658384199557695,2.397464412038888,3.8299673014416595,0.6221376380932865,,
multimodal_alpha=0.1,6.0,2.384848003542364,forage_phonologicaldynamicglobal,7.639960470196984,2.7392172141555626,4.635067611987724,2.045836579249697,-0.1557355944020005,0.3887688295372648
multimodal_alpha=0.1,6.0,2.384848003542364,forage_phonologicaldynamiclocal,7.729059662461093,2.7388347447909953,4.375186505284048,2.071480641331742,-0.09970244148483755,0.40337233519064336
multimodal_alpha=0.1,6.0,2.384848003542364,forage_phonologicaldynamicswitch,7.554577008687119,2.410509145621353,3.8336884568920446,0.6220633756544269,-1.605288685505044,1.0655423152479222
multimodal_alpha=0.2,6.0,2.436698586202241,forage_dynamic,7.654776834815164,2.3978001636768504,3.849580806006744,0.5959986475384688,,
multimodal_alpha=0.2,6.0,2.436698586202241,forage_phonologicaldynamicglobal,7.63487547348034,2.7393496091615273,4.6559003298700175,2.027959129213679,-0.15750352332086623,0.39486998298517506
multimodal_alpha=0.2,6.0,2.436698586202241,forage_phonologicaldynamiclocal,7.726357366715591,2.7391884428175124,4.3934502073461195,2.057693101132925,-0.09917329455770116,0.39889874199783554
multimodal_alpha=0.2,6.0,2.436698586202241,forage_phonologicaldynamicswitch,7.547598175732827,2.4104586148392473,3.853507269177512,0.5956151246222557,-1.631396738125098,1.0716396974041715
multimodal_alpha=0.30000000000000004,5.9375,2.4101024355823553,forage_dynamic,7.63777413068281,2.4009265764584695,3.8886066180922376,0.5865408867642017,,
multimodal_alpha=0.30000000000000004,5.9375,2.4101024355823553,forage_phonologicaldynamicglobal,7.614988509783556,2.7423797338954907,4.712729518375816,2.0148403532698036,-0.15991303939685336,0.39242411136876876
multimodal_alpha=0.30000000000000004,5.9375,2.4101024355823553,forage_phonologicaldynamiclocal,7.703417220542422,2.7428172021903823,4.469171545645036,2.04524767275635,-0.1129941879459931,0.4332796780842201
multimodal_alpha=0.30000000000000004,5.9375,2.4101024355823553,forage_phonologicaldynamicswitch,7.539407149741815,2.411635930115729,3.892094215259582,0.5862644249023725,-1.5649471555941756,1.1791476113199804
multimodal_alpha=0.4,6.125,2.484325864293974,forage_dynamic,7.638851618286667,2.409243990553546,3.930097842934348,0.5907215172282378,,
multimodal_alpha=0.4,6.125,2.484325864293974,forage_phonologicaldynamicglobal,7.615197609060891,2.7504662078171487,4.769129103743442,2.006645004581963,-0.16998059881620167,0.4365113478559851
multimodal_alpha=0.4,6.125,2.484325864293974,forage_phonologicaldynamiclocal,7.6969004095930575,2.750034579097714,4.59992470872341,2.0466830164022514,-0.12733515910133808,0.4016334829873223
multimodal_alpha=0.4,6.125,2.484325864293974,forage_phonologicaldynamicswitch,7.549068723891745,2.4167586512038497,3.933303041575924,0.5902706208745391,-1.2169421042013482,1.226507508559753
multimodal_alpha=0.5,6.0625,2.4101024355823553,forage_dynamic,7.6262164730584825,2.4009700551416406,3.95577101516679,0.5741890844709805,,
multimodal_alpha=0.5,6.0625,2.4101024355823553,forage_phonologicaldynamicglobal,7.598597897543456,2.7425127474425466,4.8085301296070595,1.9904644818125203,-0.17825817186571644,0.46948964844375773
multimodal_alpha=0.5,6.0625,2.4101024355823553,forage_phonologicaldynamiclocal,7.676458333183224,2.7419783666043456,4.673140379611056,2.034154229872282,-0.1353664608601026,0.39824063724210423
multimodal_alpha=0.5,6.0625,2.4101024355823553,forage_phonologicaldynamicswitch,7.540972342950342,2.4052633842472346,3.958923668853675,0.5740165064349905,-0.931461138562683,1.1505243897835373
multimodal_alpha=0.6000000000000001,6.03125,2.5676396627058087,forage_dynamic,7.61172998131118,2.3874052546895848,3.99795547814942,0.5791691070360185,,
multimodal_alpha=0.6000000000000001,6.03125,2.5676396627058087,forage_phonologicaldynamicglobal,7.581272596737109,2.728869521144822,4.873503737044217,1.9827681352553832,-0.1671813820087427,0.3895865386921649
multimodal_alpha=0.6000000000000001,6.03125,2.5676396627058087,forage_phonologicaldynamiclocal,7.64900116477091,2.721005535316626,4.821129998804806,2.047329918253508,-0.15841663019719252,0.42390104052597716
multimodal_alpha=0.6000000000000001,6.03125,2.5676396627058087,forage_phonologicaldynamicswitch,7.544857149424346,2.398529136891252,4.000726157120629,0.578762053083051,-0.8517914478106264,1.1479209147163878
multimodal_alpha=0.7000000000000001,5.9375,2.511691412176265,forage_dynamic,7.605166224670508,2.3941569867450974,4.0220254274175495,0.5862109448648909,,
multimodal_alpha=0.7000000000000001,5.9375,2.511691412176265,forage_phonologicaldynamicglobal,7.572571230664782,2.734381709259644,4.9123323513758095,1.9779661251959064,-0.18510137060133378,0.47649589368906226
multimodal_alpha=0.7000000000000001,5.9375,2.511691412176265,forage_phonologicaldynamiclocal,7.630193405386877,2.7276319776770754,4.933114219007287,2.0315298469032985,-0.17241509028061408,0.4099643215128037
multimodal_alpha=0.7000000000000001,5.9375,2.511691412176265,forage_phonologicaldynamicswitch,7.554964019144868,2.40381877879315,4.024244951530074,0.5855853671976207,-0.5018741163917225,0.9698136107120177
multimodal_alpha=0.8,6.0625,2.4866832830097203,forage_dynamic,7.6061146997673035,2.3941791129509413,4.031291666484813,0.5721143649233331,,
multimodal_alpha=0.8,6.0625,2.4866832830097203,forage_phonologicaldynamicglobal,7.57356743306488,2.734307759293701,4.926582157247617,1.9722596907691,-0.17696822870846463,0.4300609057771457
multimodal_alpha=0.8,6.0625,2.4866832830097203,forage_phonologicaldynamiclocal,7.627444804337855,2.726865996398521,5.007548507172259,2.0125063150371836,-0.1909106657888261,0.43579451457374335
multimodal_alpha=0.8,6.0625,2.4866832830097203,forage_phonologicaldynamicswitch,7.567476603142403,2.405437741243836,4.033189430020656,0.5715863373858625,-0.320637226480046,0.7891935277054773
multimodal_alpha=0.9,6.21875,2.4966774796717335,forage_dynamic,7.617837939085001,2.3962464334218274,4.0446916406193285,0.5703675029495313,,
multimodal_alpha=0.9,6.21875,2.4966774796717335,forage_phonologicaldynamicglobal,7.586546369282617,2.7367789226652577,4.939567795241251,1.9678363254939757,-0.1694042124349921,0.3892999415509806
multimodal_alpha=0.9,6.21875,2.4966774796717335,forage_phonologicaldynamiclocal,7.633727050793373,2.7286285733832703,5.163822280582512,2.0368287053829937,-0.21434394723504316,0.43663234633644377
multimodal_alpha=0.9,6.21875,2.4966774796717335,forage_phonologicaldynamicswitch,7.591334208781259,2.4098596504874457,4.04610290962827,0.570072636304616,-0.2465498051362045,0.8117910674461759
multimodal_alpha=1.0,6.15625,2.501366813863972,forage_dynamic,7.61525354454711,2.39691688470287,4.052498458288959,0.5670638723127119,,
multimodal_alpha=1.0,6.15625,2.501366813863972,forage_phonologicaldynamicglobal,7.582347907129972,2.737824221696704,4.952712636237752,1.9615061489094714,-0.17021729635858582,0.3872840766223983
multimodal_alpha=1.0,6.15625,2.501366813863972,forage_phonologicaldynamiclocal,7.629567348629771,2.730191682358492,5.22950869829661,2.0270702681969452,-0.27650802605277486,0.5536507663397674
multimodal_alpha=1.0,6.15625,2.501366813863972,forage_phonologicaldynamicswitch,7.593688056667253,2.4106987246194382,4.053815078013416,0.5667381003836571,-0.18933044862659634,0.7411480218161014
multimodaldelta_alpha=0.0_rise=0.0_fall=0.0,12.15625,4.617286642336601,forage_dynamic,7.831369134148711,2.364157045772419,3.5194533217658237,0.9362463663264382,,
multimodaldelta_alpha=0.0_rise=0.0_fall=0.0,12.15625,4.617286642336601,forage_phonologicaldynamicglobal,7.848702745381769,2.7080106131592596,4.079091083689703,2.1964550943620225,-0.1250210296968689,0.42524160848264475
multimodaldelta_alpha=0.0_rise=0.0_fall=0.0,12.15625,4.617286642336601,forage_phonologicaldynamiclocal,7.990075219970159,2.7158665416719807,3.2046485757687595,2.3072219617226253,0.19205745171592126,0.5285071180132771
multimodaldelta_alpha=0.0_rise=0.0_fall=0.0,12.15625,4.617286642336601,forage_phonologicaldynamicswitch,7.629814013303909,2.371827663062477,3.5266681315798274,0.9341863829668823,-1.1838948856732525,1.1721317768030752
multimodaldelta_alpha=0.0_rise=0.0_fall=0.25,12.0625,4.629642939795682,forage_dynamic,7.834960459599414,2.3682084747679903,3.521701306171952,0.9353284114551208,,
multimodaldelta_alpha=0.0_rise=0.0_fall=0.25,12.0625,4.629642939795682,forage_phonologicaldynamicglobal,7.852057032470327,2.7113195265499797,4.08306324453263,2.1972146467509104,-0.12316615697443194,0.41379219377328175
