Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
2,forage_dynamic_delta_rise=0.75_fall=0.0,7.617052269895202,5.22638474707398,,120.21125604477065
2,forage_dynamic_delta_rise=0.75_fall=0.25,7.617057057869462,5.22638385133494,,120.21125604476799
2,forage_dynamic_delta_rise=0.75_fall=0.5,7.617055168300402,5.226381187767962,,120.21125604476924
2,forage_dynamic_delta_rise=0.75_fall=0.75,7.648327144842576,5.063036524257634,,120.38606163874036
2,forage_dynamic_delta_rise=0.75_fall=1.0,7.6483297234028695,5.063034578273226,,120.3860616387344
2,forage_dynamic_delta_rise=1.0_fall=0.0,7.6170562930874635,5.226380139171828,,120.21125604477457
2,forage_dynamic_delta_rise=1.0_fall=0.25,7.617055669611946,5.2263834522907215,,120.21125604476634
2,forage_dynamic_delta_rise=1.0_fall=0.5,7.617052006257571,5.226388393134858,,120.21125604479722
2,forage_dynamic_delta_rise=1.0_fall=0.75,7.648335770710999,5.063035067355022,,120.3860616387367
2,forage_dynamic_delta_rise=1.0_fall=1.0,7.648337915753037,5.06303562793273,,120.38606163874262
2,forage_phonologicalstatic,7.228344554033751,4.196291358433858,-0.06005954542280888,122.30297262379969
2,forage_phonologicaldynamicglobal_simdrop,7.3942697199925425,5.147831107499376,-0.07011148613555783,120.72579781297192
2,forage_phonologicaldynamiclocal_simdrop,7.5361199495972615,4.610823234485049,0.021377778590004056,121.24826756459315
2,forage_phonologicaldynamicswitch_simdrop,7.37815563913008,4.732717813102655,-2.3674559069688708,117.94309286391011
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,7.18845188463524,4.30357704035508,-0.05677187327340822,123.70105089423316
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,7.258988110439515,4.103844993230844,-0.019519798782625046,124.05051258836258
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.0,7.2960574718402045,4.002699845263458,-2.3323005551374543,122.34646394160033
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.1,7.394270433629274,5.147830202707119,-0.07011145874243425,120.72579781297127
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.1,7.536112588081488,4.6108247733075105,0.02137768672998673,121.24826756459443
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.1,7.378113238238593,4.732731365691944,-2.276839573315485,117.94309297950564
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.2,7.394271795649044,5.147830390339479,-0.07011142047522893,120.72579781297044
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.2,7.536114387184217,4.610823523383904,0.021377732053059324,121.24826756459278
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.2,7.378089214233035,4.73272877096857,-2.4361387187157155,117.94309281333175
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.30000000000000004,7.3942736236860265,5.1478311306217615,-0.07011146506057192,120.72579781297148
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.30000000000000004,7.5361148440827295,4.6108246081209465,0.021377656166298192,121.2482675645904
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.30000000000000004,7.378104446062647,4.732730851044912,-2.2559969164664753,117.94309301884039
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.4,7.3942712653787215,5.147829670043514,-0.07011139988130129,120.72579781297114
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.4,7.5361191095461955,4.610824932425407,0.021377652203650743,121.24826756459007
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.4,7.378096863759048,4.732731464587275,-2.5091182665735365,117.94309278169099
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.5,7.394271071937202,5.147828871013824,-0.07011135930564036,120.72579781297284
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.5,7.536117217195113,4.61082458794706,0.02137766478769061,121.24826756458913
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.5,7.378091705327916,4.732731168078095,-2.4976930748985753,117.94309278561401
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.6000000000000001,7.3942746435762166,5.147830786267916,-0.07011145526714237,120.7257978129723
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.6000000000000001,7.536113210089837,4.6108245068657,0.021377635194672843,121.2482675645933
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.6000000000000001,7.378092163956798,4.732731664156805,-2.5171482776242575,117.94309277911437
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.7000000000000001,7.394270394729414,5.14783056567117,-0.07011147495638066,120.72579781297121
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.7000000000000001,7.536116245312434,4.610824636731231,0.021377653976458945,121.24826756458931
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.7000000000000001,7.378078088628445,4.732731813218026,-2.4150437042740265,117.94309282606349
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.8,7.394273417385711,5.147830245758334,-0.07011141232208387,120.72579781297095
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.8,7.536117585169979,4.61082487272536,0.02137764353702311,121.2482675645891
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.8,7.37809740705232,4.7327287584535656,-2.327159699563205,117.94309290545503
2,forage_phonologicaldynamicglobal_multimodal_alpha=0.9,7.39426999242658,5.1478301181384865,-0.07011144771685852,120.72579781297165
2,forage_phonologicaldynamiclocal_multimodal_alpha=0.9,7.536115829176436,4.610825354221924,0.021377609932938454,121.2482675645896
2,forage_phonologicaldynamicswitch_multimodal_alpha=0.9,7.378079114470552,4.732733183878251,-2.4051772310900965,117.94309283268723
2,forage_phonologicaldynamicglobal_multimodal_alpha=1.0,7.394271899828261,5.147831011578543,-0.07011148128127223,120.72579781297068
2,forage_phonologicaldynamiclocal_multimodal_alpha=1.0,7.536119129614301,4.610825564214067,0.021377622257142802,121.24826756459058
2,forage_phonologicaldynamicswitch_multimodal_alpha=1.0,7.378103225960202,4.732729481519183,-2.384391374747293,117.94309284826164
2,forage_phonologicaldynamicglobal_norms_associative,7.423209299574195,5.359400875511399,-0.06045899728458187,124.53401575935244
2,forage_phonologicaldynamiclocal_norms_associative,7.435388545546583,6.06674503926185,-0.16030519737979473,123.95471959503577
2,forage_phonologicaldynamicswitch_norms_associative,7.51176816589157,4.970501459990301,-0.006156066857163941,124.93982134158641
2,forage_phonologicaldynamicglobal_norms_categorical,7.423212967414856,5.3593999914916886,-0.06045896063307701,124.53401575936287
2,forage_phonologicaldynamiclocal_norms_categorical,7.4353966276034855,6.0667451362135845,-0.16030521233721468,123.95471959502714
2,forage_phonologicaldynamicswitch_norms_categorical,7.51177659254765,4.970502458260907,-0.006155999628354148,124.93982134159666
2,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.0,7.331473844120433,5.6602543977232616,-0.09088477990334962,119.15546316680569
2,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.0,7.448523184599895,5.147596464515668,-0.014582854124082533,120.02204001400465
2,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.0,7.3357839468804915,5.0602839880612045,-0.21537825217526949,118.34632616971231
2,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.25,7.331479775339982,5.660253844680873,-0.0908847255200913,119.15546316680715
2,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.25,7.448523835190498,5.147593471148097,-0.014582634603159377,120.0220400140053
2,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.25,7.335791538635649,5.060284621979789,-0.21537826731536977,118.34632616971817
2,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.5,7.331473319087307,5.660252723905717,-0.09088467806646493,119.1554631668057
2,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.5,7.448521671867369,5.147595312905848,-0.014582747772285774,120.02204001400125
2,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.5,7.335789611056794,5.060285710480606,-0.21537828993312091,118.34632616971511
2,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.75,7.369373694032678,5.486047455309545,-0.08772493142655091,119.32426286472148
2,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.75,7.4668433382228,5.0947710460824,-0.028682215473754876,120.1042017833048
2,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.75,7.4007864860452415,4.9200578433503415,-0.20112671991025835,118.77186616325133
2,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=1.0,7.3693790786367845,5.486047458401283,-0.08772488438638859,119.32426286473137
2,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=1.0,7.4668479709763185,5.094771560390256,-0.0286822690500355,120.10420178329767
2,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=1.0,7.400788150369903,4.920057186587289,-0.2011266245072961,118.77186616325051
2,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.0,7.331478581455442,5.660253941623177,-0.09088472301319339,119.15546316680538
2,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.0,7.448516574542074,5.147596890612112,-0.01458286008305362,120.02204001400553
2,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.0,7.335784568084244,5.060284205277088,-0.21537846929973947,118.34632616971196
2,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.25,7.331477183648805,5.660252662518331,-0.0908846842618097,119.15546316680381
2,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.25,7.448523678634742,5.147596143311105,-0.014582779384515155,120.022040014005
2,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.25,7.335787422318797,5.060284753987706,-0.21537837308120722,118.34632616971109
2,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.5,7.331474634912272,5.660255197107104,-0.09088481621044708,119.15546316680663
2,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.5,7.448518881468862,5.147594441748182,-0.014582676528002313,120.02204001400113
2,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.5,7.335789192004323,5.060284447762748,-0.21537831982946587,118.34632616971307
2,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.75,7.3693709583803235,5.4860489882708094,-0.0877249462563243,119.32426286472287
2,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.75,7.4668454676426705,5.094770674581393,-0.028682241574605943,120.10420178330091
2,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.75,7.400790445819782,4.920058898841069,-0.20112663048134946,118.77186616325513
2,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=1.0,7.369370859993149,5.486047278239859,-0.08772489756665548,119.32426286472172
2,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=1.0,7.466847093304442,5.094772946313876,-0.028682387457244978,120.10420178329885
2,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=1.0,7.400784850365428,4.9200570218166595,-0.20112676026950405,118.77186616325325
2,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.0,7.33147532563385,5.660254478792337,-0.09088480478040024,119.1554631668049
2,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.0,7.448525293913023,5.147595980036376,-0.014582841997496834,120.02204001400865
2,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.0,7.335787784233506,5.060284722499768,-0.21537831562919646,118.34632616971125
2,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.25,7.331478597078764,5.660252349056679,-0.09088463684954921,119.15546316680533
2,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.25,7.448519063520953,5.147593929973506,-0.014582673631535934,120.02204001400158
2,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.25,7.33578194054467,5.060284873666532,-0.21537836739297964,118.34632616971474
2,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.5,7.331476890231497,5.6602520804378935,-0.0908846554185414,119.15546316680432
2,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.5,7.448526250872959,5.147594261168422,-0.014582727126902803,120.02204001401067
2,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.5,7.335785370201062,5.060283701129548,-0.21537827955890282,118.34632616971174
2,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.75,7.369374892078337,5.4860480583627895,-0.08772490374501052,119.32426286472243
2,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.75,7.466849121502382,5.094770520588155,-0.02868221301977697,120.10420178329879
2,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.75,7.4007909360748325,4.920057363164672,-0.20112657486886382,118.77186616325261
2,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=1.0,7.369376803680528,5.486048269467367,-0.08772491763999381,119.32426286472588
2,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=1.0,7.4668503676474485,5.094772247208871,-0.028682331945448426,120.10420178329885
2,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=1.0,7.400791839814065,4.920057015150882,-0.20112675041914693,118.7718661632536
2,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.0,7.499869465085183,5.791812160523345,-0.08518683886375188,119.44393674580202
2,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.0,7.57973109799709,5.64179150734771,-0.063724925505154,119.99959935732291
2,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.0,7.533687691745501,5.227989643676273,-0.10735968237125515,119.61111187799983
2,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.25,7.499864266280806,5.791811626854161,-0.08518677583216301,119.4439367457943
2,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.25,7.579734167352578,5.641791212041446,-0.06372494785838993,119.9995993573246
2,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.25,7.53368900451907,5.227989412442998,-0.10735970769258076,119.61111187800006
2,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.5,7.4998624693200275,5.791812951732956,-0.08518685498166176,119.44393674579595
2,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.5,7.5797265507337706,5.641790472135245,-0.06372486020020711,119.99959935733024
2,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.5,7.533693736865517,5.2279896940159425,-0.10735969681858021,119.61111187800846
2,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.75,7.535323056415747,5.594327899278819,-0.08204169587201732,119.66022473232094
2,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.75,7.595305469902513,5.538871690826634,-0.0740369554831284,120.06548924299243
2,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.75,7.589210011010181,5.064316913618212,-0.09165553349103285,119.97469657020036
2,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=1.0,7.535323508608113,5.594328345721367,-0.08204170336277955,119.66022473232042
2,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=1.0,7.59530128259505,5.538872060715094,-0.07403699051921095,120.06548924299219
2,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=1.0,7.58921814148009,5.064317020544713,-0.09165548812305112,119.97469657021733
2,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.0,7.499863266288781,5.791811270255813,-0.08518680682904162,119.44393674579484
2,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.0,7.579728155608439,5.641790322369071,-0.063724838829693,119.99959935732696
2,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.0,7.5336883077338035,5.227989415960561,-0.10735971274471114,119.61111187799979
2,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.25,7.499864530341566,5.791812091635423,-0.08518680621549447,119.44393674579447
2,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.25,7.579733796425842,5.641791306402109,-0.06372495369621335,119.99959935732412
2,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.25,7.5336876363048635,5.227989284050773,-0.10735971459322828,119.61111187799982
2,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.5,7.4998624460800505,5.791812492018611,-0.08518684094508827,119.44393674579543
2,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.5,7.579731479473436,5.641791550493553,-0.06372495232486575,119.99959935732274
2,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.5,7.533691467119361,5.2279893465906335,-0.10735970533379963,119.61111187800297
2,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.75,7.535324000521704,5.5943282353240145,-0.08204171577291416,119.66022473232002
2,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.75,7.595302149716863,5.538870809681089,-0.07403687417564753,120.06548924298987
2,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.75,7.589212421313838,5.064316028104845,-0.09165553689942497,119.9746965702001
2,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=1.0,7.5353292055468435,5.594327546511528,-0.08204166301071358,119.66022473232312
2,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=1.0,7.595305585542579,5.538869644313499,-0.07403681895820048,120.06548924299106
2,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=1.0,7.5892098666777335,5.064315693584651,-0.09165543469719457,119.97469657019869
2,forage_random_baseline,0.0,0.0,,168.0297615186256
4,forage_static,10.26542044204262,3.178161168794489,,94.91696080428446
4,forage_dynamic_simdrop,10.372902216202602,3.855502183606049,,93.29983131448954
4,forage_dynamic_multimodal_alpha=0.0,10.355651778884788,3.3619482490234445,,94.17751558775608
4,forage_dynamic_multimodal_alpha=0.1,10.404666185097222,3.54275031823799,,94.82021028968377
4,forage_dynamic_multimodal_alpha=0.2,10.404669423395278,3.542752488877305,,94.82021028969613
4,forage_dynamic_multimodal_alpha=0.30000000000000004,10.404651487171376,3.5427515929051157,,94.82021028971255
4,forage_dynamic_multimodal_alpha=0.4,10.404660629232545,3.5427495966048945,,94.82021028968428
4,forage_dynamic_multimodal_alpha=0.5,10.404664320965757,3.5427529887969844,,94.82021028969352
4,forage_dynamic_multimodal_alpha=0.6000000000000001,10.404672363183483,3.5427486689724845,,94.82021028969488
4,forage_dynamic_multimodal_alpha=0.7000000000000001,10.40467374198688,3.5427499473453152,,94.82021028969905
4,forage_dynamic_multimodal_alpha=0.8,10.404674541449346,3.542752830931496,,94.82021028971295
4,forage_dynamic_multimodal_alpha=0.9,10.37289295023548,3.8555062796209474,,93.29983131446554
4,forage_dynamic_multimodal_alpha=1.0,10.372886672513184,3.855505463233068,,93.29983131447294
4,forage_dynamic_norms_associative,10.608451250671772,4.3688119507178165,,97.72121189272366
4,forage_dynamic_norms_categorical,10.608447884179043,4.368812406900067,,97.72121189272806
4,forage_dynamic_delta_rise=0.0_fall=0.0,10.744988418495842,4.15290584826717,,95.33562473423463
4,forage_dynamic_delta_rise=0.0_fall=0.25,10.701913912128957,4.064168855455966,,94.79043590016727
4,forage_dynamic_delta_rise=0.0_fall=0.5,10.443341606977349,4.05592109344375,,93.78269219604947
4,forage_dynamic_delta_rise=0.0_fall=0.75,10.443340580944769,4.055922615467694,,93.78269219606204
4,forage_dynamic_delta_rise=0.0_fall=1.0,10.37064292678632,3.9819015734500667,,93.25919440143517
4,forage_dynamic_delta_rise=0.25_fall=0.0,10.629861085935035,4.279369297689499,,95.45188688624292
4,forage_dynamic_delta_rise=0.25_fall=0.25,10.58700702020834,4.16838918170487,,94.92061421285182
4,forage_dynamic_delta_rise=0.25_fall=0.5,10.32702392324818,4.153298244536112,,93.90385202612165
4,forage_dynamic_delta_rise=0.25_fall=0.75,10.327031619671633,4.1532983133494845,,93.90385202611516
4,forage_dynamic_delta_rise=0.25_fall=1.0,10.255057301301342,4.065696942747245,,93.38953446653076
4,forage_dynamic_delta_rise=0.5_fall=0.0,10.589042164919423,4.247634422339801,,96.4598871497856
4,forage_dynamic_delta_rise=0.5_fall=0.25,10.551085618605352,4.129684417029028,,95.92292544158724
4,forage_dynamic_delta_rise=0.5_fall=0.5,10.296026481368193,4.120088729647516,,94.90222891101259
4,forage_dynamic_delta_rise=0.5_fall=0.75,10.296033130178023,4.120087174710394,,94.90222891101288
4,forage_dynamic_delta_rise=0.5_fall=1.0,10.228617338470078,4.029243380994812,,94.38217311941912
4,forage_dynamic_delta_rise=0.75_fall=0.0,10.750320083758012,4.7481415771342395,,97.44956909430043
4,forage_dynamic_delta_rise=0.75_fall=0.25,10.750315675050405,4.74813686491857,,97.44956909430365
4,forage_dynamic_delta_rise=0.75_fall=0.5,10.489311101136597,4.620009626416728,,96.48068592918271
4,forage_dynamic_delta_rise=0.75_fall=0.75,10.489300575811459,4.62000940577713,,96.48068592918304
4,forage_dynamic_delta_rise=0.75_fall=1.0,10.420096282263195,4.386557729806835,,96.04179142217089
4,forage_dynamic_delta_rise=1.0_fall=0.0,10.75031170776124,4.748142245564273,,97.4495690942773
4,forage_dynamic_delta_rise=1.0_fall=0.25,10.750308847404288,4.74814305075711,,97.44956909427495
4,forage_dynamic_delta_rise=1.0_fall=0.5,10.489302637862389,4.62001051565326,,96.48068592918044
4,forage_dynamic_delta_rise=1.0_fall=0.75,10.489308629289845,4.620008667053827,,96.480685929179
4,forage_dynamic_delta_rise=1.0_fall=1.0,10.420087273110525,4.386563382090368,,96.04179142210592
4,forage_phonologicalstatic,10.236441920537455,3.2659963299906223,-0.01795729544975015,94.88435209179683
4,forage_phonologicaldynamicglobal_simdrop,10.349780039139917,4.084846334947633,-0.03790828262597653,93.16215126118941
4,forage_phonologicaldynamiclocal_simdrop,10.346130936904666,4.154196338174922,-0.04904026868264046,93.1483269546731
4,forage_phonologicaldynamicswitch_simdrop,10.37195880167087,3.8555174424794534,-0.01631277801889667,93.29114423850066
4,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,10.32422055780316,3.491134251505454,-0.024515446179886217,94.11773156158668
4,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,10.349159991417086,3.382233825203987,-0.0038971007591914212,94.1760856130769
4,forage_phonologicaldynamicswitch_multimodal_alpha=0.0,10.445991524889747,3.360362716266575,-2.1092302204635267,93.40076791426456
4,forage_phonologicaldynamicglobal_multimodal_alpha=0.1,10.386006524990238,3.6980963739168473,-0.026929812236163732,94.74879823276113
4,forage_phonologicaldynamiclocal_multimodal_alpha=0.1,10.459954322071107,3.2666145209797937,0.05053363796947422,94.62397147669269
4,forage_phonologicaldynamicswitch_multimodal_alpha=0.1,10.471250993099995,3.5415770295126245,-2.3987398746988275,92.56664506914227
4,forage_phonologicaldynamicglobal_multimodal_alpha=0.2,10.386009265525372,3.698096696907434,-0.02692983349457886,94.74879823276825
4,forage_phonologicaldynamiclocal_multimodal_alpha=0.2,10.459954454931895,3.266615392191961,0.05053355779651763,94.62397147669341
4,forage_phonologicaldynamicswitch_multimodal_alpha=0.2,10.471251000808081,3.5415781601264213,-2.263964232565926,92.566645140984
4,forage_phonologicaldynamicglobal_multimodal_alpha=0.30000000000000004,10.38600309304932,3.6980958813091287,-0.026929812184249585,94.74879823275614
4,forage_phonologicaldynamiclocal_multimodal_alpha=0.30000000000000004,10.459961331932966,3.2666144265256665,0.05053363124471748,94.62397147669304
4,forage_phonologicaldynamicswitch_multimodal_alpha=0.30000000000000004,10.471248236932853,3.5415762697146027,-2.10905617780554,92.5666453865557
4,forage_phonologicaldynamicglobal_multimodal_alpha=0.4,10.385992774576774,3.698094674825756,-0.02692972639251261,94.74879823276741
4,forage_phonologicaldynamiclocal_multimodal_alpha=0.4,10.459952357386932,3.2666133954644607,0.05053365747889199,94.62397147669621
4,forage_phonologicaldynamicswitch_multimodal_alpha=0.4,10.471233462668929,3.5415772273366906,-2.4443409543844026,92.56664505713462
4,forage_phonologicaldynamicglobal_multimodal_alpha=0.5,10.386000279977322,3.6980956644975453,-0.026929801490256866,94.74879823275532
4,forage_phonologicaldynamiclocal_multimodal_alpha=0.5,10.459951536236474,3.2666148113597346,0.05053359404645789,94.62397147669738
4,forage_phonologicaldynamicswitch_multimodal_alpha=0.5,10.47123529596753,3.5415783595239385,-2.167008590887853,92.56664526081828
4,forage_phonologicaldynamicglobal_multimodal_alpha=0.6000000000000001,10.386000496776274,3.69809675664659,-0.026929836476617373,94.74879823275604
4,forage_phonologicaldynamiclocal_multimodal_alpha=0.6000000000000001,10.459953639850944,3.2666131809630268,0.05053367455075174,94.62397147669435
4,forage_phonologicaldynamicswitch_multimodal_alpha=0.6000000000000001,10.471229514512183,3.5415764648218366,-2.2932759724987193,92.56664511877595
4,forage_phonologicaldynamicglobal_multimodal_alpha=0.7000000000000001,10.385999900305944,3.6980958635880286,-0.026929803120939583,94.74879823275539
4,forage_phonologicaldynamiclocal_multimodal_alpha=0.7000000000000001,10.459954813733992,3.2666138598456946,0.050533641136911306,94.62397147669219
4,forage_phonologicaldynamicswitch_multimodal_alpha=0.7000000000000001,10.47123795271446,3.5415769974928017,-2.2137940312376663,92.56664519226624
