"Subject","Fluency_Item","Switch_Value","Switch_Method"
833,"elephant",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=1.0"
833,"lion",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=1.0"
833,"horse",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=1.0"
833,"donkey",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=1.0"
833,"meerkat",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=1.0"
833,"cheetah",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=1.0"
833,"polar bear",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=1.0"
834,"dog",2,"troyerextended"
834,"cat",0,"troyerextended"
834,"cow",1,"troyerextended"
834,"chicken",0,"troyerextended"
834,"pig",0,"troyerextended"
834,"lion",1,"troyerextended"
834,"zebra",0,"troyerextended"
834,"elephant",0,"troyerextended"
834,"moose",0,"troyerextended"
834,"deer",0,"troyerextended"
834,"rat",1,"troyerextended"
834,"tiger",1,"troyerextended"
834,"fish",1,"troyerextended"
834,"groundhog",1,"troyerextended"
834,"possum",0,"troyerextended"
834,"horse",1,"troyerextended"
835,"dog",2,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"human",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"ape",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"insect",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"spider",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"elephant",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"tiger",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"moonglow boa",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"monkey",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"white tiger",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"bird",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"mockingjay",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"peacock",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"whale",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"fish",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"tuna",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"cod",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
835,"giraffe",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0"
837,"bonobo",2,"troyerextended"
837,"orangutan",0,"troyerextended"
837,"chimpanzee",0,"troyerextended"
837,"monkey",0,"troyerextended"
837,"whale",1,"troyerextended"
837,"dolphin",0,"troyerextended"
837,"tuna",0,"troyerextended"
837,"goldfish",0,"troyerextended"
837,"salmon",0,"troyerextended"
837,"trout",0,"troyerextended"
837,"tuna",0,"troyerextended"
837,"gorilla",1,"troyerextended"
837,"giraffe",0,"troyerextended"
837,"rhino",0,"troyerextended"
837,"cheetah",0,"troyerextended"
837,"lion",0,"troyerextended"
837,"leopard",0,"troyerextended"
837,"panther",0,"troyerextended"
837,"dog",1,"troyerextended"
837,"cat",0,"troyerextended"
837,"panther",0,"troyerextended"
837,"pig",1,"troyerextended"
837,"horse",0,"troyerextended"
837,"elephant",1,"troyerextended"
838,"panda",2,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"red panda",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"fox",1,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"wolf",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"lion",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"tiger",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"monkey",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"snake",1,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"horse",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"chicken",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"pig",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"mouse",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"cat",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"dog",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"rabbit",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"mountain lion",1,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"sheep",1,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"eagle",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"bluebird",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"blue jay",0,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
838,"crow",1,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.75"
839,"lion",2,"troyerextended"
839,"tiger",0,"troyerextended"
839,"bear",1,"troyerextended"
839,"zebra",1,"troyerextended"
839,"cat",1,"troyerextended"
839,"dog",0,"troyerextended"
839,"polar bear",1,"troyerextended"
839,"grizzly bear",0,"troyerextended"
839,"black bear",0,"troyerextended"
839,"brown bear",0,"troyerextended"
839,"fish",1,"troyerextended"
839,"shark",0,"troyerextended"
839,"penguin",0,"troyerextended"
839,"otter",0,"troyerextended"
839,"seal",0,"troyerextended"
839,"hippo",0,"troyerextended"
839,"pig",1,"troyerextended"
839,"horse",0,"troyerextended"
839,"cow",0,"troyerextended"
839,"llama",1,"troyerextended"
839,"alpaca",0,"troyerextended"
839,"camel",0,"troyerextended"
839,"bird",1,"troyerextended"
840,"dog",2,"troyerextended"
840,"cat",0,"troyerextended"
840,"snake",0,"troyerextended"
840,"turtle",0,"troyerextended"
840,"centipede",1,"troyerextended"
840,"mouse",1,"troyerextended"
840,"caribou",1,"troyerextended"
840,"wolf",1,"troyerextended"
840,"husky",0,"troyerextended"
840,"frog",1,"troyerextended"
840,"scorpion",1,"troyerextended"
840,"grasshopper",0,"troyerextended"
840,"cockroach",0,"troyerextended"
840,"black bear",1,"troyerextended"
840,"polar bear",0,"troyerextended"
840,"grizzly bear",0,"troyerextended"
840,"antelope",1,"troyerextended"
840,"deer",0,"troyerextended"
840,"tiger",1,"troyerextended"
840,"lion",0,"troyerextended"
840,"swordfish",1,"troyerextended"
840,"gopher",1,"troyerextended"
840,"porcupine",0,"troyerextended"
840,"rat",0,"troyerextended"
840,"mouse",0,"troyerextended"
840,"viper",1,"troyerextended"
840,"cottonmouth",0,"troyerextended"
841,"giraffe",2,"troyerextended"
841,"elephant",0,"troyerextended"
841,"cat",1,"troyerextended"
841,"dog",0,"troyerextended"
841,"mantis",1,"troyerextended"
841,"shrimp",1,"troyerextended"
841,"whale",0,"troyerextended"
841,"lion",1,"troyerextended"
841,"tiger",0,"troyerextended"
841,"hyena",1,"troyerextended"
841,"dingo",1,"troyerextended"
841,"crab",1,"troyerextended"
841,"scorpion",1,"troyerextended"
841,"bird",1,"troyerextended"
841,"eagle",0,"troyerextended"
841,"hawk",0,"troyerextended"
841,"horse",1,"troyerextended"
841,"cow",0,"troyerextended"
841,"chicken",0,"troyerextended"
841,"pig",0,"troyerextended"
841,"goat",0,"troyerextended"
841,"snake",1,"troyerextended"
841,"cricket",1,"troyerextended"
841,"frog",1,"troyerextended"
841,"salamander",0,"troyerextended"
841,"crocodile",0,"troyerextended"
841,"alligator",0,"troyerextended"
841,"armadillo",1,"troyerextended"
841,"anteater",0,"troyerextended"
842,"dog",2,"troyerextended"
842,"cat",0,"troyerextended"
842,"spider",1,"troyerextended"
842,"ant",0,"troyerextended"
842,"centipede",0,"troyerextended"
842,"penguin",1,"troyerextended"
842,"dinosaur",1,"troyerextended"
842,"tiger",1,"troyerextended"
842,"lion",0,"troyerextended"
842,"horse",1,"troyerextended"
842,"mouse",1,"troyerextended"
842,"hamster",0,"troyerextended"
842,"gerbil",0,"troyerextended"
842,"guinea pig",0,"troyerextended"
842,"pig",1,"troyerextended"
842,"hog",0,"troyerextended"
842,"boar",0,"troyerextended"
842,"bat",1,"troyerextended"
842,"whale",1,"troyerextended"
842,"rhino",1,"troyerextended"
842,"gopher",1,"troyerextended"
842,"camel",1,"troyerextended"
843,"lion",2,"troyerextended"
843,"tiger",0,"troyerextended"
843,"bear",1,"troyerextended"
843,"cat",1,"troyerextended"
843,"turtle",0,"troyerextended"
843,"flamingo",1,"troyerextended"
843,"shark",1,"troyerextended"
843,"octopus",0,"troyerextended"
843,"clam",0,"troyerextended"
843,"lobster",0,"troyerextended"
843,"dolphin",0,"troyerextended"
843,"alligator",0,"troyerextended"
843,"bird",1,"troyerextended"
843,"pterodactyl",1,"troyerextended"
843,"dinosaur",0,"troyerextended"
843,"amphibian",0,"troyerextended"
843,"crab",1,"troyerextended"
843,"shrimp",0,"troyerextended"
843,"elephant",1,"troyerextended"
844,"dog",2,"troyerextended"
844,"cat",0,"troyerextended"
844,"penguin",1,"troyerextended"
844,"pig",1,"troyerextended"
844,"rhino",1,"troyerextended"
844,"zebra",0,"troyerextended"
844,"leopard",0,"troyerextended"
844,"cheetah",0,"troyerextended"
844,"tiger",0,"troyerextended"
844,"deer",1,"troyerextended"
844,"bear",1,"troyerextended"
844,"moose",1,"troyerextended"
844,"elephant",0,"troyerextended"
844,"giraffe",0,"troyerextended"
844,"hippo",0,"troyerextended"
844,"hyena",0,"troyerextended"
844,"snake",1,"troyerextended"
844,"horse",1,"troyerextended"
844,"sheep",0,"troyerextended"
844,"cow",0,"troyerextended"
844,"pig",0,"troyerextended"
844,"chicken",0,"troyerextended"
844,"eagle",0,"troyerextended"
844,"crow",0,"troyerextended"
844,"bird",0,"troyerextended"
844,"hedgehog",1,"troyerextended"
844,"groundhog",1,"troyerextended"
844,"beaver",0,"troyerextended"
845,"dog",2,"troyerextended"
845,"cat",0,"troyerextended"
845,"shark",1,"troyerextended"
845,"mouse",1,"troyerextended"
845,"lion",1,"troyerextended"
845,"giraffe",0,"troyerextended"
845,"chimpanzee",0,"troyerextended"
845,"tiger",1,"troyerextended"
845,"gorilla",1,"troyerextended"
845,"horse",1,"troyerextended"
845,"polar bear",1,"troyerextended"
845,"lizard",1,"troyerextended"
845,"fish",1,"troyerextended"
845,"gazelle",1,"troyerextended"
846,"dog",2,"troyerextended"
846,"cat",0,"troyerextended"
846,"canary",0,"troyerextended"
846,"crow",0,"troyerextended"
846,"eagle",0,"troyerextended"
846,"cow",1,"troyerextended"
846,"pig",0,"troyerextended"
846,"jaguar",1,"troyerextended"
846,"cheetah",0,"troyerextended"
846,"rooster",1,"troyerextended"
846,"llama",1,"troyerextended"
846,"frog",1,"troyerextended"
846,"fish",0,"troyerextended"
846,"shark",0,"troyerextended"
846,"dolphin",0,"troyerextended"
846,"starfish",0,"troyerextended"
846,"clam",0,"troyerextended"
846,"oyster",0,"troyerextended"
846,"horseshoe crab",0,"troyerextended"
846,"osprey",0,"troyerextended"
846,"leech",0,"troyerextended"
846,"grasshopper",0,"troyerextended"
846,"beetle",0,"troyerextended"
846,"stinkbug",0,"troyerextended"
846,"lion",1,"troyerextended"
846,"tiger",0,"troyerextended"
846,"bear",1,"troyerextended"
846,"mountain lion",1,"troyerextended"
846,"hedgehog",1,"troyerextended"
846,"wolverine",1,"troyerextended"
847,"monkey",2,"troyerextended"
847,"elephant",1,"troyerextended"
847,"rhino",0,"troyerextended"
847,"dog",1,"troyerextended"
847,"cat",0,"troyerextended"
847,"otter",1,"troyerextended"
847,"manatee",0,"troyerextended"
847,"shark",0,"troyerextended"
847,"bengal tiger",1,"troyerextended"
847,"lion",0,"troyerextended"
847,"african elephant",0,"troyerextended"
847,"asian elephant",1,"troyerextended"
847,"woolly mammoth",1,"troyerextended"
847,"dinosaur",0,"troyerextended"
847,"stingray",1,"troyerextended"
847,"shrimp",0,"troyerextended"
847,"siberian cat",1,"troyerextended"
847,"husky",0,"troyerextended"
847,"polar bear",0,"troyerextended"
847,"grizzly bear",0,"troyerextended"
847,"black bear",0,"troyerextended"
847,"wolf",1,"troyerextended"
847,"fox",0,"troyerextended"
847,"chimpanzee",1,"troyerextended"
847,"gorilla",0,"troyerextended"
848,"cat",2,"troyerextended"
848,"mouse",1,"troyerextended"
848,"rat",0,"troyerextended"
848,"dog",1,"troyerextended"
848,"lion",1,"troyerextended"
848,"tiger",0,"troyerextended"
848,"bengal tiger",0,"troyerextended"
848,"polar bear",1,"troyerextended"
848,"grizzly bear",0,"troyerextended"
848,"sun bear",0,"troyerextended"
848,"black bear",0,"troyerextended"
848,"giraffe",1,"troyerextended"
848,"bear",1,"troyerextended"
848,"okapi",1,"troyerextended"
848,"zebra",0,"troyerextended"
848,"deer",1,"troyerextended"
848,"elk",0,"troyerextended"
848,"horse",1,"troyerextended"
848,"whale",1,"troyerextended"
848,"blue whale",0,"troyerextended"
848,"sperm whale",0,"troyerextended"
848,"humpback whale",0,"troyerextended"
848,"shark",0,"troyerextended"
848,"hammerhead shark",0,"troyerextended"
848,"great white shark",0,"troyerextended"
848,"whale shark",0,"troyerextended"
848,"orca",0,"troyerextended"
848,"dolphin",0,"troyerextended"
848,"jellyfish",0,"troyerextended"
848,"goldfish",0,"troyerextended"
849,"giraffe",2,"troyerextended"
849,"zebra",0,"troyerextended"
849,"cat",1,"troyerextended"
849,"parrot",0,"troyerextended"
849,"dog",0,"troyerextended"
849,"bunny",0,"troyerextended"
849,"bird",0,"troyerextended"
849,"snake",0,"troyerextended"
849,"jellyfish",1,"troyerextended"
849,"shark",0,"troyerextended"
849,"whale",0,"troyerextended"
849,"horse",1,"troyerextended"
849,"platypus",1,"troyerextended"
849,"penguin",0,"troyerextended"
849,"tiger",1,"troyerextended"
849,"lion",0,"troyerextended"
849,"zebra",0,"troyerextended"
849,"rhino",0,"troyerextended"
849,"monkey",1,"troyerextended"
849,"gorilla",0,"troyerextended"
849,"flamingo",1,"troyerextended"
849,"owl",0,"troyerextended"
849,"duck",0,"troyerextended"
849,"goose",0,"troyerextended"
849,"alligator",0,"troyerextended"
849,"crocodile",0,"troyerextended"
850,"bear",2,"troyerextended"
850,"cheetah",1,"troyerextended"
850,"snake",1,"troyerextended"
850,"bobcat",1,"troyerextended"
850,"cat",0,"troyerextended"
850,"parakeet",0,"troyerextended"
850,"raccoon",1,"troyerextended"
850,"rabbit",1,"troyerextended"
850,"jaguar",1,"troyerextended"
850,"kangaroo",1,"troyerextended"
851,"dog",2,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"bird",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"human",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"monkey",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"dragon",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"unicorn",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"griffon",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"cat",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"turtle",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"meerkat",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"bobcat",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"lion",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"tiger",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"walrus",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"hippo",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"seal",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"whale",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"killer whale",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"jellyfish",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"koi fish",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"suckerfish",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"manatee",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"alligator",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"crocodile",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"iguana",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"ostrich",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"ox",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"mule",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"donkey",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"horse",0,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
851,"camel",1,"multimodaldelta_alpha=1.0_rise=0.25_fall=1.0"
852,"cat",2,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"dog",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"iguana",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"elephant",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"tiger",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"manatee",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"lizard",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"penguin",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"hyena",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"cheetah",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"worm",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"antelope",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"anteater",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"hippo",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"crocodile",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"alligator",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"seagull",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"cardinal",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"ant",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"spider",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"bear",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"fish",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"shark",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"octopus",0,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
852,"mosquito",1,"multimodaldelta_alpha=0.8_rise=0.75_fall=0.75"
853,"dog",2,"troyerextended"
853,"cat",0,"troyerextended"
853,"fish",0,"troyerextended"
853,"crab",0,"troyerextended"
853,"shark",0,"troyerextended"
853,"whale",0,"troyerextended"
853,"manatee",0,"troyerextended"
853,"snake",1,"troyerextended"
853,"walrus",1,"troyerextended"
853,"otter",0,"troyerextended"
854,"dog",2,"troyerextended"
854,"cat",0,"troyerextended"
854,"dolphin",1,"troyerextended"
854,"crocodile",0,"troyerextended"
854,"sheep",1,"troyerextended"
854,"bear",1,"troyerextended"
854,"pig",1,"troyerextended"
854,"cow",0,"troyerextended"
854,"cat",1,"troyerextended"
854,"insect",1,"troyerextended"
854,"parakeet",1,"troyerextended"
854,"rhino",1,"troyerextended"
854,"lion",0,"troyerextended"
854,"giraffe",0,"troyerextended"
854,"hippo",0,"troyerextended"
854,"deer",1,"troyerextended"
854,"gazelle",0,"troyerextended"
854,"meerkat",0,"troyerextended"
854,"fish",1,"troyerextended"
854,"goldfish",0,"troyerextended"
854,"bird",0,"troyerextended"
854,"frog",1,"troyerextended"
855,"lion",2,"troyerextended"
855,"zebra",0,"troyerextended"
855,"giraffe",0,"troyerextended"
855,"alligator",1,"troyerextended"
855,"gazelle",1,"troyerextended"
855,"wildebeest",0,"troyerextended"
855,"bear",1,"troyerextended"
855,"salmon",1,"troyerextended"
855,"whale",0,"troyerextended"
855,"squid",0,"troyerextended"
855,"octopus",0,"troyerextended"
855,"shellfish",0,"troyerextended"
855,"crab",0,"troyerextended"
855,"snail",1,"troyerextended"
855,"dog",1,"troyerextended"
855,"cat",0,"troyerextended"
855,"mouse",1,"troyerextended"
855,"canary",1,"troyerextended"
855,"eagle",0,"troyerextended"
855,"blackbird",0,"troyerextended"
855,"crow",0,"troyerextended"
855,"lion",1,"troyerextended"
855,"dolphin",1,"troyerextended"
855,"anglerfish",0,"troyerextended"
855,"puma",1,"troyerextended"
855,"rabbit",1,"troyerextended"
855,"squirrel",0,"troyerextended"
855,"mole",1,"troyerextended"
855,"chipmunk",1,"troyerextended"
856,"lion",2,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"tiger",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"bear",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"monkey",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"caterpillar",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"dog",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"cat",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"german shepherd",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"chicken",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"goat",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"cow",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"squirrel",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"deer",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"polar bear",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"bison",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"sheep",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"orangutan",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"bird",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"grasshopper",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
857,"cat",2,"troyerextended"
857,"dog",0,"troyerextended"
857,"lion",1,"troyerextended"
857,"shark",1,"troyerextended"
857,"dolphin",0,"troyerextended"
857,"blue jay",1,"troyerextended"
857,"fox",1,"troyerextended"
857,"monkey",1,"troyerextended"
857,"gorilla",0,"troyerextended"
857,"snake",1,"troyerextended"
857,"giraffe",1,"troyerextended"
857,"alligator",1,"troyerextended"
857,"goldfish",0,"troyerextended"
858,"cat",2,"troyerextended"
858,"kangaroo",1,"troyerextended"
858,"dog",1,"troyerextended"
858,"rabbit",0,"troyerextended"
858,"shark",1,"troyerextended"
858,"octopus",0,"troyerextended"
858,"cow",1,"troyerextended"
858,"chicken",0,"troyerextended"
858,"rooster",0,"troyerextended"
858,"frog",1,"troyerextended"
858,"toad",0,"troyerextended"
858,"chicken",1,"troyerextended"
858,"turtle",1,"troyerextended"
858,"lizard",0,"troyerextended"
858,"whale",1,"troyerextended"
858,"fish",0,"troyerextended"
858,"shark",0,"troyerextended"
858,"octopus",0,"troyerextended"
858,"gerbil",1,"troyerextended"
858,"hamster",0,"troyerextended"
858,"dolphin",1,"troyerextended"
858,"starfish",0,"troyerextended"
859,"dog",2,"troyerextended"
859,"cat",0,"troyerextended"
859,"parrot",0,"troyerextended"
859,"bird",0,"troyerextended"
859,"toucan",0,"troyerextended"
859,"butterfly",1,"troyerextended"
859,"lizard",1,"troyerextended"
859,"horse",1,"troyerextended"
859,"cow",0,"troyerextended"
859,"chicken",0,"troyerextended"
859,"donkey",0,"troyerextended"
859,"goose",1,"troyerextended"
859,"dolphin",0,"troyerextended"
859,"whale",0,"troyerextended"
859,"killer whale",0,"troyerextended"
859,"shark",0,"troyerextended"
859,"eel",0,"troyerextended"
859,"fish",0,"troyerextended"
859,"catfish",0,"troyerextended"
859,"blowfish",0,"troyerextended"
859,"pufferfish",0,"troyerextended"
859,"shellfish",0,"troyerextended"
859,"goat",1,"troyerextended"
859,"lamb",0,"troyerextended"
859,"donkey",0,"troyerextended"
859,"elephant",1,"troyerextended"
859,"zebra",0,"troyerextended"
859,"flamingo",1,"troyerextended"
860,"dog",2,"troyerextended"
860,"cat",0,"troyerextended"
860,"bird",0,"troyerextended"
860,"parakeet",0,"troyerextended"
860,"cheetah",1,"troyerextended"
860,"lion",0,"troyerextended"
860,"rhino",0,"troyerextended"
860,"frog",1,"troyerextended"
860,"gorilla",1,"troyerextended"
860,"ostrich",0,"troyerextended"
860,"lizard",1,"troyerextended"
860,"cow",1,"troyerextended"
860,"goat",0,"troyerextended"
860,"chicken",0,"troyerextended"
860,"rooster",0,"troyerextended"
860,"puma",1,"troyerextended"
861,"dog",2,"troyerextended"
861,"cat",0,"troyerextended"
861,"bird",0,"troyerextended"
861,"snake",0,"troyerextended"
861,"rabbit",0,"troyerextended"
861,"bunny",0,"troyerextended"
861,"ant",1,"troyerextended"
861,"anteater",1,"troyerextended"
861,"mammoth",1,"troyerextended"
861,"sabertoothed tiger",0,"troyerextended"
861,"tiger",0,"troyerextended"
861,"lion",0,"troyerextended"
861,"bird",1,"troyerextended"
861,"eagle",0,"troyerextended"
861,"camel",1,"troyerextended"
861,"horse",0,"troyerextended"
862,"dog",2,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"cat",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"ferret",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"pig",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"cow",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"chicken",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"dolphin",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"gorilla",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"sparrow",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"crow",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"frog",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"mouse",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"rat",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"horse",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"llama",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"chicken",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"giraffe",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"rhinoceros",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"shark",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"toucan",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"lemur",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
862,"monkey",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.75"
